"Country","filter","1step","2steps","3steps","4steps","avg1-4steps"
"FR","avgcomb",0.990792082061828,0.985627068209734,0.995597670039789,1.01698800453027,0.989714417509233
"FR","Bates-Granger",0.988641891576502,0.983207740119856,0.992684503291283,1.01250786502389,0.986078311669428
"JP","HP",1.00922447946499,1.01557873442148,1.0197255545359,1.01757991882737,1.03060015232169
"JP","HP3k",1.00642125702885,1.00494931098075,1.00336028758032,1.00311496751804,1.00957060023392
"JP","HP400k",0.974291274862126,0.945180771290901,0.925949380415639,0.930334163816706,0.88369542101943
"JP","Hamilton",1.0136838357044,1.0083641140428,1.01351351174424,0.975229106702499,1.00937705161363
"JP","Linear",0.968587292209098,0.938420929607911,0.920097478135652,0.92797001122748,0.872597761425966
"JP","Quad",1.01305012223096,1.02426758309237,1.03665879856684,1.04590588163527,1.05758050058184
"JP","BN",1.00973255123844,0.95730041935677,0.986512970959448,0.994878135553112,0.965312684942947
"JP","UC",1.02454877544838,1.02499350880073,1.01320600444716,1.01135200640765,1.0402413054327
"JP","avgcomb",0.981477204097023,0.965489495735776,0.962268151152187,0.959199652640471,0.933465429758771
"JP","Bates-Granger",0.978337652314059,0.959842649316029,0.952551031442366,0.950149961930542,0.922424662288375
